entity_name,procedure_number,lot_number,subject,focus_category,price_rub,category_median_price,value_ratio_to_category_median,anomaly_type,anomaly_reason,detail_url
ПАО Сбербанк России,SBR028-2501200019.1,1,г. Москва-5. Процедура продажи б.у. ИТ оборудования в количестве 20 штук.,Other,60000.0,,2.6666666666666665,repeated_subject_price_shift,same subject price spread 2.67x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2694386
ПАО Сбербанк России,SBR028-2507140023.1,1,г. Астрахань. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,59600.0,,3.125,repeated_subject_price_shift,same subject price spread 3.12x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3253515
ПАО Сбербанк России,SBR028-2412240047.1,1,г. Санкт-Петербург 2. Процедура продажи б.у. ИТ оборудования в количестве 26 штук.,Other,59000.0,,2.454237288135593,repeated_subject_price_shift,same subject price spread 2.45x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2641709
ПАО Сбербанк России,SBR028-2508250032.1,1,г. Астрахань. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,58000.0,,3.125,repeated_subject_price_shift,same subject price spread 3.12x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3356709
ПАО Сбербанк России,SBR028-2507290035.1,1,г. Санкт-Петербург 2. Процедура продажи б.у. ИТ оборудования в количестве 71 штук.,Other,56800.0,,2.0,repeated_subject_price_shift,same subject price spread 2.00x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3291107
ПАО Сбербанк России,SBR028-2506020047.1,1,г. Псков 1. Процедура продажи б.у. ИТ оборудования в количестве 47 штук.,Other,55000.0,,2.1153846153846154,repeated_subject_price_shift,same subject price spread 2.12x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3128277
ПАО Сбербанк России,SBR028-2504280029.1,1,г. Псков 1. Процедура продажи б.у. ИТ оборудования в количестве 47 штук.,Other,55000.0,,2.1153846153846154,repeated_subject_price_shift,same subject price spread 2.12x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3030647
ПАО Сбербанк России,SBR028-2502170033.1,1,г. Санкт-Петербург 2. Процедура продажи б.у. ИТ оборудования в количестве 22 штук.,Other,55000.0,,2.24,repeated_subject_price_shift,same subject price spread 2.24x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2774900
ПАО Сбербанк России,SBR028-2409020076.1,1,г. Краснодар 2. Процедура продажи б.у. ИТ оборудования в количестве 30 штук.,Other,55000.0,,2.1375,repeated_subject_price_shift,same subject price spread 2.14x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2268879
ПАО Сбербанк России,SBR028-2508110042.1,1,г. Ульяновск. Процедура продажи б.у. ИТ оборудования в количестве 60 штук.,Other,54000.0,,2.638888888888889,repeated_subject_price_shift,same subject price spread 2.64x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3323280
ПАО Сбербанк России,SBR028-2408190026.1,1,г. Владимир. Процедура продажи б.у. ИТ оборудования в количестве 51 штук.,Other,51000.0,,2.0220588235294117,repeated_subject_price_shift,same subject price spread 2.02x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2230436
ПАО Сбербанк России,SBR028-2408050014.1,1,г. Владимир. Процедура продажи б.у. ИТ оборудования в количестве 51 штук.,Other,51000.0,,2.0220588235294117,repeated_subject_price_shift,same subject price spread 2.02x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2190242
ПАО Сбербанк России,SBR028-2510060018.1,1,г. Санкт-Петербург 1. Процедура продажи б.у. ИТ оборудования в количестве 18 штук.,Other,50400.0,,3.5,repeated_subject_price_shift,same subject price spread 3.50x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3464407
ПАО Сбербанк России,SBR028-2511100036.1,1,г. Санкт-Петербург 3. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,50000.0,,2.0,repeated_subject_price_shift,same subject price spread 2.00x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3553067
ПАО Сбербанк России,SBR028-2506160023.1,1,г. Астрахань. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,50000.0,,3.125,repeated_subject_price_shift,same subject price spread 3.12x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3170041
ПАО Сбербанк России,SBR028-2505190023.1,1,г. Волгоград. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,50000.0,,2.0,repeated_subject_price_shift,same subject price spread 2.00x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3080244
ПАО Сбербанк России,SBR028-2505190022.1,1,г. Астрахань. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,50000.0,,3.125,repeated_subject_price_shift,same subject price spread 3.12x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3080241
ПАО Сбербанк России,SBR028-2504140022.1,1,г. Астрахань. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,50000.0,,3.125,repeated_subject_price_shift,same subject price spread 3.12x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2980992
ПАО Сбербанк России,SBR028-2503170018.1,1,г. Саратов. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,50000.0,,2.0,repeated_subject_price_shift,same subject price spread 2.00x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2872986
ПАО Сбербанк России,SBR028-2503030023.1,1,г. Астрахань. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,50000.0,,3.125,repeated_subject_price_shift,same subject price spread 3.12x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2825054
ПАО Сбербанк России,SBR028-2502170030.1,1,г. Саратов 2. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,50000.0,,2.5,repeated_subject_price_shift,same subject price spread 2.50x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2774751
ПАО Сбербанк России,SBR028-2502030027.1,1,г. Астрахань. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,50000.0,,3.125,repeated_subject_price_shift,same subject price spread 3.12x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2731276
ПАО Сбербанк России,SBR028-2501200025.1,1,г. Саратов 1. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,50000.0,,2.0,repeated_subject_price_shift,same subject price spread 2.00x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2694398
ПАО Сбербанк России,SBR028-2412240041.1,1,г. Саратов 1. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,50000.0,,2.0,repeated_subject_price_shift,same subject price spread 2.00x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2641689
ПАО Сбербанк России,SBR028-2412240042.1,1,г. Саратов 2. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,50000.0,,2.5,repeated_subject_price_shift,same subject price spread 2.50x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2641691
ПАО Сбербанк России,SBR028-2409270030.1,1,г. Саратов 2. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,50000.0,,2.5,repeated_subject_price_shift,same subject price spread 2.50x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2337468
ПАО Сбербанк России,SBR028-2409160038.1,1,г. Саратов 2. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,50000.0,,2.5,repeated_subject_price_shift,same subject price spread 2.50x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2305969
ПАО Сбербанк России,SBR028-2408190037.1,1,г. Москва-8. Процедура продажи б.у. ИТ оборудования в количестве 10 штук.,Other,50000.0,,3.4,repeated_subject_price_shift,same subject price spread 3.40x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2230460
ПАО Сбербанк России,SBR028-2408190030.1,1,г. Москва-1. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,50000.0,,2.5,repeated_subject_price_shift,same subject price spread 2.50x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2230445
ПАО Сбербанк России,SBR028-2408050029.1,1,г. Саратов 1. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,50000.0,,2.0,repeated_subject_price_shift,same subject price spread 2.00x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2190277
ПАО Сбербанк России,SBR028-2407220035.1,1,г. Волгоград. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,50000.0,,2.0,repeated_subject_price_shift,same subject price spread 2.00x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2147852
ПАО Сбербанк России,SBR028-2407220029.1,1,г. Москва-4. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,50000.0,,2.5,repeated_subject_price_shift,same subject price spread 2.50x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2147838
ПАО Сбербанк России,SBR028-2406250052.1,1,г. Саратов 1. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,50000.0,,2.0,repeated_subject_price_shift,same subject price spread 2.00x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2077165
ПАО Сбербанк России,SBR028-2406110055.1,1,г. Саратов 2. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,50000.0,,2.5,repeated_subject_price_shift,same subject price spread 2.50x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2026351
ПАО Сбербанк России,SBR028-2404100072.1,1,г. Барнаул. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,Other,50000.0,,2.0,repeated_subject_price_shift,same subject price spread 2.00x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/1827474
ПАО Сбербанк России,SBR028-2409160049.1,1,г. Тюмень 2. Процедура продажи б.у. ИТ оборудования в количестве 33 штук.,Other,49500.0,,3.313131313131313,repeated_subject_price_shift,same subject price spread 3.31x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2305983
ПАО Сбербанк России,SBR028-2502030048.1,1,г. Тюмень. Процедура продажи б.у. ИТ оборудования в количестве 40 штук.,Other,48500.0,,2.4742268041237114,repeated_subject_price_shift,same subject price spread 2.47x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2731350
ПАО Сбербанк России,SBR028-2501200027.1,1,г. Вологда 1. Процедура продажи б.у. ИТ оборудования в количестве 30 штук.,Other,48400.0,,2.0,repeated_subject_price_shift,same subject price spread 2.00x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2694404
ПАО Сбербанк России,SBR028-2510060043.1,1,г. Воронеж-4. Процедура продажи б.у. ИТ оборудования в количестве 30 штук.,Other,48000.0,,2.5,repeated_subject_price_shift,same subject price spread 2.50x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3464732
ПАО Сбербанк России,SBR028-2509080102.1,1,г. Ростов-на-Дону 2. Процедура продажи б.у. ИТ оборудования в количестве 30 штук.,Other,48000.0,,3.2083333333333335,repeated_subject_price_shift,same subject price spread 3.21x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3392999
ПАО Сбербанк России,SBR028-2509080090.1,1,г. Москва 2 . Процедура продажи б.у. ИТ оборудования в количестве 30 штук.,Other,48000.0,,8.791666666666666,repeated_subject_price_shift,same subject price spread 8.79x,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3392961
